store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,date_number,y_final
751,2,501,1,0,0,0,1360627200,4695.687692849318
192,2,218,1,0,0,1,1360627200,3136.1614947891485
419,2,781,1,0,0,0,1360627200,6433.147078830991
726,2,957,1,0,0,1,1360627200,7520.426540464582
770,2,744,1,0,0,0,1360627200,6159.695397887685
121,2,491,1,0,0,1,1360627200,4794.098117412565
563,2,0,0,0,0,0,1360627200,161.7032366052117
384,2,1000,1,0,0,0,1360627200,7760.004808160232
378,2,699,1,0,0,0,1360627200,5944.059120360493
271,2,727,1,0,0,1,1360627200,6197.147428828065
924,2,448,1,0,0,0,1360627200,4351.0806986314055
634,2,429,1,0,0,1,1360627200,4346.615157710085
799,2,805,1,0,0,0,1360627200,6523.743327357526
325,2,682,1,0,0,0,1360627200,5849.017562850609
467,2,1664,1,0,0,0,1360627200,11755.982282497058
73,2,501,1,0,0,0,1360627200,4792.508021161577
74,2,851,1,0,0,0,1360627200,6904.926270485423
684,2,275,1,0,0,1,1360627200,3409.9481525502624
1114,2,2483,1,0,0,0,1360627200,16606.981704425503
148,2,793,1,0,0,0,1360627200,6544.27731423283
978,2,802,1,0,0,1,1360627200,6548.877472072367
368,2,197,1,0,0,0,1360627200,2915.471011120768
1088,2,477,1,0,0,0,1360627200,4502.701805089909
1092,2,855,1,0,0,1,1360627200,6852.500050028307
314,2,576,1,0,0,0,1360627200,5210.784189765041
888,2,591,1,0,0,0,1360627200,5219.3536880482925
503,2,314,1,0,0,0,1360627200,3602.3916074609347
604,2,404,1,0,0,1,1360627200,4200.002025021639
762,2,208,1,0,0,0,1360627200,2925.6014664634067
516,2,668,1,0,0,0,1360627200,5737.23977753728
29,2,458,1,0,0,0,1360627200,4539.24813132215
509,2,522,1,0,0,0,1360627200,4856.999644256043
617,2,431,1,0,0,1,1360627200,4361.1145835010575
61,2,120,1,0,0,0,1360627200,2494.5480527881564
1002,3,601,1,0,0,0,1360713600,5192.689327981551
489,3,600,1,0,0,0,1360713600,5259.911298293798
321,3,509,1,0,0,1,1360713600,4803.439822515484
782,3,431,1,0,0,0,1360713600,4198.004871206011
413,3,858,1,0,0,1,1360713600,6896.827124304077
302,3,260,1,0,0,0,1360713600,3234.413265180768
848,3,679,1,0,0,0,1360713600,5685.480286173213
1052,3,748,1,0,0,0,1360713600,6072.824827686178
928,3,576,1,0,0,0,1360713600,5052.359520434314
1100,3,653,1,0,0,0,1360713600,5492.560862722905
834,3,631,1,0,0,0,1360713600,5397.756867407835
691,3,494,1,0,0,0,1360713600,4591.260919411016
216,3,780,1,0,0,0,1360713600,6385.356444424496
109,3,756,1,0,0,0,1360713600,6255.775019453644
20,3,753,1,0,0,1,1360713600,6319.180326392209
768,3,1177,1,0,0,0,1360713600,8702.777096501672
249,3,485,1,0,0,0,1360713600,4600.056778027019
285,3,367,1,0,0,0,1360713600,3882.6810066221296
345,3,383,1,0,0,1,1360713600,4039.490575476175
68,3,1110,1,0,0,0,1360713600,8398.334543112382
1077,3,482,1,0,0,0,1360713600,4463.7083569355655
764,3,308,1,0,0,0,1360713600,3458.161009781114
732,3,448,1,0,0,0,1360713600,4307.755121660088
105,3,289,1,0,0,0,1360713600,3437.5861983660047
40,3,540,1,0,0,0,1360713600,4961.876452074153
505,3,605,1,0,0,0,1360713600,5287.805896390303
186,3,319,1,0,0,1,1360713600,3675.8993495802833
740,3,374,1,0,0,0,1360713600,3859.956933591628
389,3,1280,1,0,0,0,1360713600,9378.595912631965
107,3,880,1,0,0,0,1360713600,7004.510826481388
866,3,404,1,0,0,0,1360713600,4023.04043684711
322,3,469,1,0,0,0,1360713600,4493.0579508787
1103,3,432,1,0,0,0,1360713600,4158.201046964492
845,3,274,1,0,0,0,1360713600,3241.3737629112093
898,3,723,1,0,0,0,1360713600,5943.919247668409
35,3,523,1,0,0,0,1360713600,4859.980358046588
806,3,423,1,0,0,1,1360713600,4215.0940131568
833,3,442,1,0,0,0,1360713600,4257.116702081253
706,3,418,1,0,0,1,1360713600,4199.194853966238
1022,3,696,1,0,0,0,1360713600,5763.242699544774
844,3,445,1,0,0,0,1360713600,4273.65353695739
655,3,519,1,0,0,0,1360713600,4747.299039811276
1065,3,504,1,0,0,1,1360713600,4667.015062889013
494,3,1097,1,0,0,0,1360713600,8259.033978151714
533,3,710,1,0,0,0,1360713600,5917.5757324053775
767,3,559,1,0,0,0,1360713600,4972.740670089213
1029,3,792,1,0,0,0,1360713600,6341.688396802016
483,3,646,1,0,0,0,1360713600,5538.418996500583
495,3,298,1,0,0,0,1360713600,3436.2160876441576
500,3,261,1,0,0,1,1360713600,3280.9777107392792
468,3,633,1,0,0,0,1360713600,5462.09448579612
420,3,284,1,0,0,1,1360713600,3431.227378839787
166,3,665,1,0,0,0,1360713600,5698.369383775226
409,3,447,1,0,0,0,1360713600,4347.844551589843
456,3,807,1,0,0,0,1360713600,6514.052757289043
215,3,376,1,0,0,1,1360713600,4015.8037241682046
65,3,421,1,0,0,0,1360713600,4240.035623234086
347,3,293,1,0,0,0,1360713600,3427.171464971278
238,3,1033,1,0,0,0,1360713600,7909.294628135305
22,3,380,1,0,0,1,1360713600,4067.5082279649705
161,3,788,1,0,0,0,1360713600,6441.497710614845
614,3,645,1,0,0,1,1360713600,5582.479455174066
1005,3,787,1,0,0,0,1360713600,6314.936221458457
981,3,638,1,0,0,0,1360713600,5419.016070365793
835,3,582,1,0,0,0,1360713600,5101.855517260202
283,3,600,1,0,0,1,1360713600,5358.132204155652
556,3,691,1,0,0,0,1360713600,5799.609381301537
682,3,1860,1,0,0,0,1360713600,12837.570137183622
703,3,346,1,0,0,0,1360713600,3696.235754650571
139,3,472,1,0,0,1,1360713600,4606.102057487271
263,3,256,1,0,0,1,1360713600,3284.6425411929345
802,3,427,1,0,0,0,1360713600,4171.005259441724
110,3,592,1,0,0,0,1360713600,5265.7464664508225
891,3,943,1,0,0,0,1360713600,7272.814386082816
599,3,748,1,0,0,0,1360713600,6137.514516071801
618,3,408,1,0,0,0,1360713600,4082.5990970703865
595,3,1647,1,0,0,0,1360713600,11564.349687159702
427,3,701,1,0,0,1,1360713600,5947.193355371076
329,3,619,1,0,0,0,1360713600,5397.4416390418555
145,3,1250,1,0,0,1,1360713600,9301.166664955921
239,3,350,1,0,0,0,1360713600,3786.6398292034164
1081,3,0,0,0,0,0,1360713600,16.987640309848757
18,3,672,1,0,0,0,1360713600,5761.755425748104
254,3,177,1,0,0,0,1360713600,2740.2890378986185
877,3,938,1,0,0,0,1360713600,7244.634182298074
549,3,475,1,0,0,0,1360713600,4496.8570375867075
10,3,588,1,0,0,0,1360713600,5255.88319598074
932,3,654,1,0,0,1,1360713600,5591.391149228742
19,3,589,1,0,0,0,1360713600,5260.633859104155
485,4,317,1,0,0,1,1360800000,3550.3857987058836
607,4,345,1,0,0,0,1360800000,3633.1652159234095
220,4,602,1,0,0,0,1360800000,5239.653317760554
566,4,489,1,0,0,0,1360800000,4508.188108281368
579,4,781,1,0,0,0,1360800000,6268.81117768796
116,4,752,1,0,0,0,1360800000,6159.88812162085
4,4,1219,1,0,0,0,1360800000,8994.64207262622
1065,4,530,1,0,0,1,1360800000,4753.204446579444
1056,4,237,1,0,0,1,1360800000,2985.9742770759
236,4,854,1,0,0,0,1360800000,6758.412429815595
700,4,443,1,0,0,0,1360800000,4211.401646027431
820,4,957,1,0,0,1,1360800000,7365.515627033363
250,4,481,1,0,0,0,1360800000,4505.026697258935
613,4,984,1,0,0,0,1360800000,7489.241291245354
770,4,769,1,0,0,0,1360800000,6169.105169815592
76,4,807,1,0,0,1,1360800000,6566.377634985449
506,4,800,1,0,0,0,1360800000,6393.917670997719
74,4,802,1,0,0,0,1360800000,6467.680277097817
270,4,1108,1,0,0,0,1360800000,8286.672868117465
962,4,768,1,0,0,0,1360800000,6135.651135024384
522,4,527,1,0,0,1,1360800000,4812.638724774282
1026,4,1081,1,0,0,0,1360800000,8015.744922511016
603,4,862,1,0,0,0,1360800000,6754.29089578799
843,4,1081,1,0,0,0,1360800000,8041.877842984679
26,4,519,1,0,0,0,1360800000,4766.378305719688
550,4,380,1,0,0,0,1360800000,3852.5610832549537
661,4,533,1,0,0,0,1360800000,4760.200941791238
578,4,606,1,0,0,0,1360800000,5212.673454448096
796,4,648,1,0,0,0,1360800000,5435.0497606904455
502,4,1431,1,0,0,0,1360800000,10203.13466499701
974,4,1584,1,0,0,1,1360800000,11128.02621678003
492,4,1114,1,0,0,1,1360800000,8359.989489019534
817,4,3621,1,0,0,0,1360800000,23376.748066950702
8,4,724,1,0,0,0,1360800000,6006.305944612198
978,4,780,1,0,0,1,1360800000,6274.600474137718
521,4,411,1,0,0,0,1360800000,4043.814916069263
541,4,839,1,0,0,0,1360800000,6624.319231552292
758,4,644,1,0,0,0,1360800000,5416.3327138850245
242,4,336,1,0,0,0,1360800000,3630.965255542297
1084,4,805,1,0,0,0,1360800000,6341.557070699699
70,4,582,1,0,0,0,1360800000,5140.355969968713
993,4,765,1,0,0,1,1360800000,6181.9201006687435
631,4,589,1,0,0,0,1360800000,5102.494795461664
193,4,765,1,0,0,0,1360800000,6227.3588559899745
682,4,1964,1,0,0,0,1360800000,13394.558841071484
971,4,902,1,0,0,0,1360800000,6943.174997971624
816,4,824,1,0,0,0,1360800000,6494.51011861254
879,4,343,1,0,0,1,1360800000,3651.0545848557213
499,4,629,1,0,0,0,1360800000,5362.780319704485
177,4,507,1,0,0,0,1360800000,4672.3844116120545
465,4,529,1,0,0,0,1360800000,4764.04674435652
870,4,877,1,0,0,0,1360800000,6806.7008672155835
182,4,314,1,0,0,0,1360800000,3506.743874338842
655,4,500,1,0,0,0,1360800000,4561.873431080112
658,4,623,1,0,0,0,1360800000,5303.859335166784
213,4,524,1,0,0,0,1360800000,4769.853617471951
848,4,662,1,0,0,0,1360800000,5512.1264548830095
303,4,631,1,0,0,0,1360800000,5402.841454592646
75,4,588,1,0,0,0,1360800000,5175.857288071
573,4,269,1,0,0,1,1360800000,3248.0964898404313
670,5,571,1,0,0,1,1360886400,4986.339284503833
1014,5,1418,1,0,0,0,1360886400,9980.809332400117
287,5,717,1,0,0,1,1360886400,5922.272526991236
110,5,559,1,0,0,0,1360886400,4925.074692590894
252,5,713,1,0,0,0,1360886400,5834.32355167999
772,5,363,1,0,0,0,1360886400,3647.50502057047
404,5,389,1,0,0,0,1360886400,3856.9895739385092
113,5,699,1,0,0,1,1360886400,5838.474224899195
340,5,678,1,0,0,0,1360886400,5610.500796180776
644,5,928,1,0,0,1,1360886400,7144.864431662234
765,5,643,1,0,0,0,1360886400,5338.553482213671
309,5,469,1,0,0,0,1360886400,4353.426941768147
112,5,704,1,0,0,0,1360886400,5799.992951372243
464,5,1104,1,0,0,0,1360886400,8164.081838434534
426,5,501,1,0,0,0,1360886400,4529.867448061654
152,5,532,1,0,0,0,1360886400,4756.107977684966
562,5,2616,1,0,0,0,1360886400,17276.35090507654
600,5,572,1,0,0,0,1360886400,4933.56785233913
345,5,371,1,0,0,1,1360886400,3825.5724647463253
62,5,710,1,0,0,0,1360886400,5843.348425901041
302,5,252,1,0,0,0,1360886400,3044.6387093328385
1003,5,848,1,0,0,0,1360886400,6541.923593011877
861,5,324,1,0,0,0,1360886400,3399.3959073452193
619,5,331,1,0,0,1,1360886400,3545.0089366386946
263,5,285,1,0,0,1,1360886400,3318.1958680027606
1066,5,1051,1,0,0,0,1360886400,7758.212424089838
1051,5,764,1,0,0,0,1360886400,6028.054403973883
77,5,537,1,0,0,0,1360886400,4796.997634596243
1052,5,735,1,0,0,0,1360886400,5852.8708282358475
1075,5,961,1,0,0,0,1360886400,7213.697213649582
863,5,1005,1,0,0,0,1360886400,7509.550520303793
1091,5,618,1,0,0,0,1360886400,5141.102537019083
1060,5,759,1,0,0,0,1360886400,5996.5897347744185
1103,5,299,1,0,0,0,1360886400,3213.940401056575
643,5,989,1,0,0,0,1360886400,7444.392926482157
942,5,419,1,0,0,0,1360886400,3961.2383054172205
228,5,529,1,0,0,0,1360886400,4727.147295370529
750,5,335,1,0,0,1,1360886400,3550.445318941107
992,5,746,1,0,0,0,1360886400,5927.833774808229
33,5,808,1,0,0,0,1360886400,6439.006802987504
799,5,761,1,0,0,0,1360886400,6045.933054530274
179,5,722,1,0,0,0,1360886400,5899.07115778495
130,5,519,1,0,0,0,1360886400,4680.783086889331
268,5,469,1,0,0,0,1360886400,4359.281858377
280,5,485,1,0,0,0,1360886400,4454.1424437752585
890,5,380,1,0,0,1,1360886400,3802.06791318613
1009,5,344,1,0,0,1,1360886400,3567.782380798767
142,5,604,1,0,0,0,1360886400,5192.119994000702
517,5,577,1,0,0,0,1360886400,4975.599932003354
37,5,818,1,0,0,0,1360886400,6498.794478815829
398,5,573,1,0,0,0,1360886400,4968.449915571521
913,5,984,1,0,0,0,1360886400,7375.656714967796
367,5,455,1,0,0,0,1360886400,4260.641934722563
731,5,850,1,0,0,0,1360886400,6592.837744053034
1025,5,812,1,0,0,0,1360886400,6321.4899365039955
887,5,466,1,0,0,0,1360886400,4252.779231706287
932,5,753,1,0,0,1,1360886400,6047.45668647216
639,5,504,1,0,0,0,1360886400,4517.558108425879
844,5,423,1,0,0,0,1360886400,3999.376539022741
1105,5,334,1,0,0,0,1360886400,3424.9109005851346
565,5,726,1,0,0,0,1360886400,5868.092814837177
880,5,595,1,0,0,0,1360886400,5032.408496557022
632,5,807,1,0,0,0,1360886400,6347.432010640117
906,5,1106,1,0,0,0,1360886400,8113.034758775173
1040,5,834,1,0,0,0,1360886400,6452.137445692778
489,5,627,1,0,0,0,1360886400,5281.392847662663
1049,6,462,1,0,0,0,1360972800,4134.757893035145
814,6,496,1,0,0,0,1360972800,4373.5367778992795
287,6,870,1,0,0,0,1360972800,6706.216258209144
1059,6,1145,1,0,0,0,1360972800,8255.841860681732
886,6,388,1,0,0,0,1360972800,3711.378991310927
893,6,678,1,0,0,0,1360972800,5460.787100341269
657,6,765,1,0,0,0,1360972800,6019.610890234957
191,6,795,1,0,0,0,1360972800,6267.233677208516
762,6,410,1,0,0,0,1360972800,3861.8760958321636
6,6,446,1,0,0,0,1360972800,4187.127039922931
654,6,261,1,0,0,0,1360972800,2977.951383645443
449,6,1173,1,0,0,0,1360972800,8511.956479767377
1017,6,811,1,0,0,0,1360972800,6245.852747494418
534,6,650,1,0,0,0,1360972800,5343.048437206328
1079,6,511,1,0,0,0,1360972800,4426.232355015109
570,6,592,1,0,0,0,1360972800,4987.825989030233
521,6,448,1,0,0,0,1360972800,4125.655352642928
251,6,2334,1,0,0,0,1360972800,15547.898247379975
1106,6,321,1,0,0,0,1360972800,3275.557821332732
1114,6,3167,1,0,0,0,1360972800,20452.55469706557
887,6,476,1,0,0,0,1360972800,4242.39439586904
292,6,384,1,0,0,0,1360972800,3772.060325835322
872,6,704,1,0,0,0,1360972800,5620.719066800232
88,6,211,1,0,0,0,1360972800,2756.9833573924484
880,6,591,1,0,0,0,1360972800,4937.521218633057
619,6,206,1,0,0,0,1360972800,2650.975603563192
161,6,823,1,0,0,0,1360972800,6440.5226467055045
825,6,602,1,0,0,0,1360972800,5011.770150984847
829,6,848,1,0,0,0,1360972800,6496.0275648464285
645,6,1443,1,0,0,0,1360972800,10113.657076849748
437,6,816,1,0,0,0,1360972800,6358.857840685474
531,6,461,1,0,0,0,1360972800,4202.693877567983
1032,6,563,1,0,0,0,1360972800,4746.810302153627
83,6,272,1,0,0,0,1360972800,3125.886583562314
972,6,165,1,0,0,0,1360972800,2353.0947620497304
432,6,964,1,0,0,0,1360972800,7252.883385537091
18,6,470,1,0,0,0,1360972800,4330.274735085028
838,6,668,1,0,0,0,1360972800,5408.282369562981
281,6,578,1,0,0,0,1360972800,4944.593568893725
1094,6,470,1,0,0,0,1360972800,4176.618874813657
810,6,506,1,0,0,0,1360972800,4434.466876480552
181,6,427,1,0,0,0,1360972800,4047.4546565130977
228,6,617,1,0,0,0,1360972800,5187.561779730715
108,6,791,1,0,0,0,1360972800,6254.942758388422
730,6,1202,1,0,0,0,1360972800,8646.869653464031
611,6,456,1,0,0,0,1360972800,4161.0902064361135
614,6,818,1,0,0,0,1360972800,6345.653514717482
332,6,192,1,0,0,0,1360972800,2607.4575777384466
681,6,250,1,0,0,0,1360972800,2907.7009309289683
918,6,268,1,0,0,0,1360972800,2982.502653841552
285,6,481,1,0,0,0,1360972800,4358.541151630701
482,6,1322,1,0,0,0,1360972800,9406.591405262976
921,6,442,1,0,0,0,1360972800,4032.3188826726987
172,6,1218,1,0,0,0,1360972800,8823.127860009763
197,6,747,1,0,0,0,1360972800,5976.654201560771
947,6,1282,1,0,0,0,1360972800,9098.752533928735
274,6,0,0,0,0,0,1360972800,-80.00163361276009
372,6,720,1,0,0,0,1360972800,5788.694708387098
1058,6,458,1,0,0,0,1360972800,4109.329112556159
644,6,1184,1,0,0,0,1360972800,8550.504701089574
268,6,464,1,0,0,0,1360972800,4258.358691732556
1085,6,581,1,0,0,0,1360972800,4847.8877483839915
333,6,1034,1,0,0,0,1360972800,7689.533077538403
804,6,539,1,0,0,0,1360972800,4634.508021321099
350,6,560,1,0,0,0,1360972800,4826.094175680919
250,6,624,1,0,0,0,1360972800,5226.6713382034695
896,6,1041,1,0,0,0,1360972800,7651.386297343117
460,6,136,1,0,0,0,1360972800,2251.1690453444203
897,6,449,1,0,0,0,1360972800,4077.997371974899
123,6,445,1,0,0,0,1360972800,4164.383218440602
1096,6,459,1,0,0,0,1360972800,4109.938493200141
1113,6,635,1,0,0,0,1360972800,5169.827259654591
1050,6,487,1,0,0,0,1360972800,4285.512308203024
605,6,536,1,0,0,0,1360972800,4644.818121139216
496,6,894,1,0,0,0,1360972800,6821.231793079922
545,6,743,1,0,0,0,1360972800,5902.815256925657
159,6,642,1,0,0,0,1360972800,5348.31239398688
216,6,827,1,0,0,0,1360972800,6456.812045160914
378,6,719,1,0,0,0,1360972800,5781.8020026019085
1051,7,0,0,0,0,0,1361059200,-261.70316653478403
235,7,0,0,0,0,0,1361059200,-145.17604573418976
489,7,0,0,0,0,0,1361059200,-181.4479681402563
355,7,0,0,0,0,0,1361059200,-162.31238702839437
786,7,0,0,0,0,0,1361059200,-223.86041284341445
961,7,0,0,0,0,0,1361059200,-248.85091056412966
262,7,4068,1,0,0,0,1361059200,25941.814734364776
471,7,0,0,0,0,0,1361059200,-178.87751694612598
1079,7,0,0,0,0,0,1361059200,-265.7016461700978
207,7,0,0,0,0,0,1361059200,-141.1775660988751
461,7,0,0,0,0,0,1361059200,-177.44948850494256
779,7,0,0,0,0,0,1361059200,-222.86079293458533
977,7,0,0,0,0,0,1361059200,-251.1357560700235
573,7,0,0,0,0,0,1361059200,-193.44340704620026
900,7,0,0,0,0,0,1361059200,-240.13993707290865
651,7,0,0,0,0,0,1361059200,-204.5820288874338
1012,7,0,0,0,0,0,1361059200,-256.13385561416726
30,7,0,0,0,0,0,1361059200,-115.90146268992248
380,7,0,0,0,0,0,1361059200,-165.88245813135381
1005,7,0,0,0,0,0,1361059200,-255.13423570533814
211,7,0,0,0,0,0,1361059200,-141.74877747534902
293,7,0,0,0,0,0,1361059200,-153.45861069305556
449,7,0,0,0,0,0,1361059200,-175.73585437552174
122,7,0,0,0,0,0,1361059200,-129.03932434881335
415,7,0,0,0,0,0,1361059200,-170.88055767549668
571,7,0,0,0,0,0,1361059200,-193.15780135796376
121,7,0,0,0,0,0,1361059200,-128.89652150469465
659,7,0,0,0,0,0,1361059200,-205.72445164038072
59,7,0,0,0,0,0,1361059200,-120.04274516935584
523,7,0,0,0,0,0,1361059200,-186.30326484028137
4,7,0,0,0,0,0,1361059200,-112.18858874284524
788,7,0,0,0,0,0,1361059200,-224.14601853165095
905,7,0,0,0,0,0,1361059200,-240.85395129350036
1025,7,0,0,0,0,0,1361059200,-257.9902925877059
444,7,0,0,0,0,0,1361059200,-175.02184015493003
553,7,0,0,0,0,0,1361059200,-190.58735016383253
420,7,0,0,0,0,0,1361059200,-171.5945718960893
417,7,0,0,0,0,0,1361059200,-171.16616336373409
394,7,0,0,0,0,0,1361059200,-167.88169794901114
774,7,0,0,0,0,0,1361059200,-222.14677871399363
401,7,0,0,0,0,0,1361059200,-168.88131785783935
1020,7,0,0,0,0,0,1361059200,-257.2762783671142
543,7,0,0,0,0,0,1361059200,-189.1593217226491
620,7,0,0,0,0,0,1361059200,-200.15514071976395
339,7,0,0,0,0,0,1361059200,-160.02754152250054
473,7,0,0,0,0,0,1361059200,-179.16312263436248
772,7,0,0,0,0,0,1361059200,-221.86117302575713
688,7,0,0,0,0,0,1361059200,-209.86573411981317
117,7,0,0,0,0,0,1361059200,-128.32531012822164
21,7,0,0,0,0,0,1361059200,-114.61623709285777
505,7,0,0,0,0,0,1361059200,-183.73281364615104
537,7,0,0,0,0,0,1361059200,-188.3025046579387
405,7,0,0,0,0,0,1361059200,-169.45252923431326
1098,7,0,0,0,0,0,1361059200,-268.4149002083468
739,7,0,0,0,0,0,1361059200,-217.14867916985077
107,7,0,0,0,0,0,1361059200,-126.89728168703732
852,7,0,0,0,0,0,1361059200,-233.28540055522717
780,7,0,0,0,0,0,1361059200,-223.00359577870404
1095,7,0,0,0,0,0,1361059200,-267.9864916759925
635,7,0,0,0,0,0,1361059200,-202.29718338153907
1114,7,0,0,0,0,0,1361059200,-270.69974571424154
98,7,0,0,0,0,0,1361059200,-125.61205608997261
171,7,0,0,0,0,0,1361059200,-136.03666371061354
164,7,0,0,0,0,0,1361059200,-135.03704380178533
206,7,0,0,0,0,0,1361059200,-141.0347632547564
382,7,0,0,0,0,0,1361059200,-166.16806381959032
983,7,0,0,0,0,0,1361059200,-251.9925731347339
248,7,0,0,0,0,0,1361059200,-147.03248270772838
1024,7,0,0,0,0,0,1361059200,-257.8474897435872
213,7,0,0,0,0,0,1361059200,-142.03438316358552
682,7,1198,1,0,0,0,1361059200,8558.836912057748
871,7,0,0,0,0,0,1361059200,-235.9986545934762
194,7,0,0,0,0,0,1361059200,-139.32112912533648
1054,7,0,0,0,0,0,1361059200,-262.13157506713833
253,7,0,0,0,0,0,1361059200,-147.74649692832008
79,7,0,0,0,0,0,1361059200,-122.89880205172267
172,7,0,0,0,0,0,1361059200,-136.17946655473224
327,7,0,0,0,0,0,1361059200,-158.31390739307972
809,7,0,0,0,0,0,1361059200,-227.1448782581365
891,7,0,0,0,0,0,1361059200,-238.85471147584303
599,7,0,0,0,0,0,1361059200,-197.15628099327841
755,7,0,0,0,0,0,1361059200,-219.4335246757446
597,7,0,0,0,0,0,1361059200,-196.870675305041
549,7,0,0,0,0,0,1361059200,-190.01613878735952
552,1,993,1,1,0,0,1361145600,9045.029063533073
609,1,684,1,1,0,0,1361145600,7171.799686790037
870,1,1013,1,1,0,0,1361145600,9120.335533513029
321,1,683,1,1,0,0,1361145600,7206.89101717565
358,1,1567,1,1,0,0,1361145600,12537.3329408475
719,1,480,1,1,0,0,1361145600,5924.770074959117
237,1,728,1,1,0,0,1361145600,7490.501448503188
481,1,523,1,1,0,0,1361145600,6218.300366839926
750,1,441,1,1,0,0,1361145600,5684.943526692731
1108,1,1004,1,1,0,0,1361145600,9032.025458128537
682,1,2206,1,1,0,0,1361145600,16347.997711739798
49,1,603,1,1,0,0,1361145600,6762.862293137456
68,1,1113,1,1,0,0,1361145600,9838.452286543954
961,1,825,1,1,0,0,1361145600,7972.593395248035
513,1,2451,1,1,0,0,1361145600,17850.92412891338
395,1,662,1,1,0,0,1361145600,7069.569943580812
1114,1,2965,1,1,0,0,1361145600,20867.546421924904
266,1,802,1,1,0,0,1361145600,7933.015931339269
251,1,2751,1,1,0,0,1361145600,19699.105090216362
191,1,796,1,1,0,0,1361145600,7907.510812325267
895,1,1113,1,1,0,0,1361145600,9720.354334458058
816,1,1190,1,1,0,0,1361145600,10196.399190620363
388,1,1586,1,1,0,0,1361145600,12647.730741213067
538,1,764,1,1,0,0,1361145600,7664.809786360835
713,1,1670,1,1,0,0,1361145600,13108.334469394906
457,1,482,1,1,0,0,1361145600,5974.256197559091
768,1,1801,1,1,0,0,1361145600,13891.18173535126
446,1,948,1,1,0,0,1361145600,8788.551172588026
391,1,950,1,1,0,0,1361145600,8808.477106455497
259,1,2251,1,1,0,0,1361145600,16680.018307223465
931,1,440,1,1,0,0,1361145600,5653.060323186825
659,1,971,1,1,0,0,1361145600,8896.95960736185
692,1,1215,1,1,0,0,1361145600,10365.003961303039
113,1,903,1,1,0,0,1361145600,8564.489527257849
712,1,731,1,1,0,0,1361145600,7440.7777637084
637,1,798,1,1,0,0,1361145600,7855.892521289432
352,1,731,1,1,0,0,1361145600,7492.186787591015
638,1,566,1,1,0,0,1361145600,6455.423535293977
598,1,913,1,1,0,0,1361145600,8555.589035065237
188,1,502,1,1,0,0,1361145600,6133.387937036532
852,1,724,1,1,0,0,1361145600,7378.534144488468
46,1,822,1,1,0,0,1361145600,8085.150331454908
1086,1,1406,1,1,0,0,1361145600,11461.59438633206
703,1,523,1,1,0,0,1361145600,6186.598135445647
529,1,877,1,1,0,0,1361145600,8348.150437372129
303,1,904,1,1,0,0,1361145600,8543.392875595839
1026,1,1630,1,1,0,0,1361145600,12822.20163036666
525,1,1121,1,1,0,0,1361145600,9821.478496545697
408,1,538,1,1,0,0,1361145600,6319.263305267766
427,1,1269,1,1,0,0,1361145600,10728.784705900322
566,1,674,1,1,0,0,1361145600,7117.581321882329
769,1,2499,1,1,0,0,1361145600,18104.08925940211
265,1,778,1,1,0,0,1361145600,7788.2974048918695
767,1,809,1,1,0,0,1361145600,7903.722927479322
224,1,531,1,1,0,0,1361145600,6303.287807542188
885,1,788,1,1,0,0,1361145600,7760.118528743275
1056,1,348,1,1,0,0,1361145600,5079.908205387878
597,1,855,1,1,0,0,1361145600,8205.650292121521
455,1,455,1,1,0,0,1361145600,5811.57280779437
672,1,1512,1,1,0,0,1361145600,12160.518968167937
989,1,716,1,1,0,0,1361145600,7310.683045080412
938,1,1263,1,1,0,0,1361145600,10619.597120232953
652,1,944,1,1,0,1,1361145600,8803.79375179119
819,1,684,1,1,0,0,1361145600,7141.811089525178
977,1,815,1,1,0,0,1361145600,7909.949662537342
15,1,792,1,1,0,0,1361145600,7908.5005580081815
449,1,1897,1,1,0,0,1361145600,14516.181159791093
471,1,723,1,1,0,0,1361145600,7426.906139377089
385,1,837,1,1,0,0,1361145600,8127.278498105978
802,1,644,1,1,0,0,1361145600,6902.803189055995
624,1,930,1,1,0,0,1361145600,8654.486269366316
795,1,698,1,1,0,0,1361145600,7229.740799870739
524,1,989,1,1,0,0,1361145600,9024.883988286469
364,1,427,1,1,0,0,1361145600,5655.562982435706
668,1,1397,1,1,0,0,1361145600,11466.962976689221
168,1,976,1,1,0,0,1361145600,8997.255247426372
890,1,571,1,1,0,0,1361145600,6449.616662178546
786,2,619,1,1,0,0,1361232000,6683.447093507846
902,2,684,1,1,0,0,1361232000,7059.214730421309
472,2,766,1,1,0,0,1361232000,7615.562828471561
490,2,1092,1,1,0,0,1361232000,9580.692100153878
87,2,840,1,1,0,0,1361232000,8117.197688772648
446,2,807,1,1,0,0,1361232000,7866.747139958315
122,2,624,1,1,0,0,1361232000,6808.4476256048465
220,2,793,1,1,0,0,1361232000,7814.518140642349
508,2,610,1,1,0,0,1361232000,6668.823285688435
146,2,620,1,1,0,0,1361232000,6780.876802464086
655,2,591,1,1,0,0,1361232000,6533.149381913916
954,2,922,1,1,0,0,1361232000,8488.330498001369
383,2,2079,1,1,0,0,1361232000,15553.3941715882
144,2,665,1,1,0,0,1361232000,7052.777400573918
838,2,750,1,1,0,1,1361232000,7535.526287970028
212,2,497,1,1,0,0,1361232000,6029.037502133246
218,2,811,1,1,0,0,1361232000,7923.449743299223
